DATE,AAPL US Equity,MSFT US Equity,FB US Equity,GOOGL US Equity,V US Equity,INTC US Equity,CSCO US Equity,MA US Equity,JNJ US Equity,UNH US Equity,PFE US Equity,MRK US Equity,BRK/B US Equity,JPM US Equity,BAC  US Equity,WFC US Equity,AMZN US Equity,HD US Equity,DIS US Equity,NFLX US Equity,BA US Equity,MMM US Equity,GE US Equity,PG US Equity,KO US Equity,XOM US Equity,CVX US Equity,NEE US Equity,AMT US Equity,DWDP US Equity,T US Equity
2007-10-22,24.9086,30.51,#N/A N/A,325.69,#N/A N/A,26.64,31.37,14.659,64.34,48.13,24.02,54.64,84.26,45.37,47.78,33.82,91.29,30.88,34.68,3.287,94.93,86.28,40.17,71.06,29.625,90.91,88.44,61.22,42.38,43.45,41.17
2007-10-23,26.5943,30.9,#N/A N/A,338.212,#N/A N/A,26.8,31.54,14.833,64.55,48.84,24.05,56.36,85.12,45.94,47.78,33.76,100.82,30.92,34.89,3.713,94.95,85.93,40.48,71.26,29.875,91.35,88.92,61.77,43.24,44.13,42.02
2007-10-24,26.5614,31.25,#N/A N/A,338.237,#N/A N/A,26.01,31.26,14.73,64.44,48.47,23.98,56.2,84.94,46.27,47.48,34.04,88.73,30.88,35.06,3.607,94.26,86.1,40.23,71.38,30.09,92.13,89.9,61.89,43.37,43.98,41.55
2007-10-25,26.1114,31.99,#N/A N/A,334.579,#N/A N/A,25.89,31.18,15.138,63.95,48.53,24.29,57.06,85.05,46.05,47,33.81,88.21,30.7,34.45,3.619,96,86.09,40.16,71.35,30.65,91.57,91.23,64.52,44.63,43.66,41
2007-10-26,26.3857,35.03,#N/A N/A,337.627,#N/A N/A,25.94,31.9,15.703,64.3,47.99,24.31,57.58,84.66,47.32,48.03,34.55,90,31.35,34.38,3.603,96.02,86.13,40.38,71.75,30.785,92.21,91.65,66.63,45.28,44.53,41.46
2007-10-29,26.4414,34.57,#N/A N/A,339.944,#N/A N/A,26.26,32.41,15.735,64.98,47.95,24.51,57.77,85.46,46.67,47.98,34.13,90.1,31.4,34.68,3.767,96.99,85.97,40.56,71.83,30.92,93.61,92.88,67.11,46.34,45.19,41.74
2007-10-30,26.7143,35.57,#N/A N/A,347.722,#N/A N/A,26.27,32.61,15.715,64.82,47.9,24.45,57.86,85.8,46.56,47.99,34,88.24,31.46,34.29,3.777,97.33,85.79,40.48,68.95,30.865,91.14,90.08,66.97,44.95,44.5,41.41
2007-10-31,27.1357,36.81,#N/A N/A,353.843,#N/A N/A,26.9,33.06,18.991,65.17,49.15,24.61,58.26,88.28,47,48.28,34.01,89.15,31.51,34.63,3.781,98.59,86.36,41.16,69.52,30.88,91.99,91.51,68.42,44.18,45.04,41.79
2007-11-01,26.7771,37.06,#N/A N/A,351.946,#N/A N/A,26.5,32.18,18.948,64.66,48.55,23.95,57.36,87.54,44.32,45.71,32.11,87.65,30.69,33.8,3.756,96.6,83.9,40.34,68.59,30.45,88.5,89.04,66.46,43.9,44.14,40.46
2007-11-02,26.8386,37.06,#N/A N/A,355.97,#N/A N/A,26.8,32.51,19.004,64.78,48.94,23.67,56.04,88.04,43.15,45.11,32.31,85.98,30.4,33.92,3.751,97.76,84.89,40.33,69.55,30.255,87.93,88.48,66.59,45.24,43.97,40.42
2007-11-05,26.5971,36.73,#N/A N/A,363.177,#N/A N/A,26.84,33.08,18.593,64.49,49.12,23.67,55.93,88.74,42.77,44.45,31.93,84.37,29.8,33.88,3.787,97.97,85.05,40.2,70.18,30.17,87.66,88.48,67.28,45.18,43.71,40.04
2007-11-06,27.3986,36.41,#N/A N/A,371.254,#N/A N/A,27.49,34.08,19.94,64.61,49.59,23.93,55.99,89.47,44.11,45.56,32.95,87.27,30.06,34.08,3.89,97.7,85.45,40.18,70.47,30.505,90.38,90.64,67.34,45.87,44.79,40.04
2007-11-07,26.6143,35.52,#N/A N/A,366.825,#N/A N/A,26.9,32.7501,19.948,63.91,49.85,23.32,54.2,90.06,42.24,43.31,30.76,87.044,29.34,33.5,3.84,96.89,83.27,39.08,69.42,29.98,87.2,87.54,66.05,44.13,43.7,38.66
2007-11-08,25.0666,34.74,#N/A N/A,347.256,#N/A N/A,25.933,29.63,19.144,64.59,50.29,23.11,54.77,89.7,42.61,43.5,31.48,83.58,29.09,33.63,3.884,96.28,82.83,39.02,70.84,30.735,89.42,89.18,67.72,43.19,43.26,39.34
2007-11-09,23.6243,33.73,#N/A N/A,332.307,#N/A N/A,25.15,28.58,19.3,65.16,51.67,22.83,55.9,88.66,42.31,43.98,31.66,78.89,28.05,32.74,3.607,94.21,79.51,38.38,70.42,30.415,86.85,87.26,68.89,42.24,41.81,39.2
2007-11-12,21.9657,33.38,#N/A N/A,316.341,#N/A N/A,25.29,29.11,18.188,66.31,52.64,23.02,55.99,89.38,42.39,43.98,32.35,77,28.46,32.02,3.501,92.86,79.22,38.25,70.77,29.93,84.54,85.27,68.61,42.13,40.86,38.65
2007-11-13,24.28,34.46,#N/A N/A,330.595,#N/A N/A,26.14,30.14,18.881,67.31,53.3,23.55,57.49,90.48,45.05,46.27,33.89,79.86,29.12,33.01,3.63,93.7,81.23,39.21,71.57,30.52,86.88,86.83,67.59,42.66,41.26,39.85
2007-11-14,23.73,33.93,#N/A N/A,321.151,#N/A N/A,25.85,29.71,18.677,66.89,53.04,23.61,57.3,91.4,45.15,45.73,33.25,78.51,29.03,31.86,3.549,92.79,80.21,39.01,71.54,30.68,86.31,86.15,67.17,43.43,41.46,39.34
2007-11-15,23.4714,33.76,#N/A N/A,315.13,#N/A N/A,25.53,29.3,18.488,66.88,53.02,23.29,57.92,90.11,43.53,44.08,31.97,77.85,28.98,32.4,3.437,91.34,79.65,38.31,71.83,30.975,84.49,84.16,67.25,44.25,40.42,39.37
2007-11-16,23.77,34.09,#N/A N/A,317.122,#N/A N/A,25.51,29.94,18.487,67.75,53.42,23.39,58.38,90.88,43.09,44.37,31.14,78.6,29.07,32.53,3.4,89.99,81.57,38.65,73.19,31.31,85.1,85.98,67.97,45,40.21,39.55
2007-11-19,23.4214,33.96,#N/A N/A,313.228,#N/A N/A,25.17,29.43,18.19,67.59,53.49,22.71,58.25,91.3,41.37,42.82,30.53,79.18,28.19,31.25,3.316,88.27,81.7,38.16,72.82,31.15,84.11,85.03,67.58,44.86,39.56,37.75
2007-11-20,24.1214,34.58,#N/A N/A,324.584,#N/A N/A,25.52,29.04,18.212,67.64,54.07,22.72,57.92,91.03,41.63,42.77,30.42,80.39,28.5,31.55,3.233,87.86,82.11,38.04,73.21,31.395,87.82,87.9,69.15,44.03,40.47,38.03
2007-11-21,24.0657,34.23,#N/A N/A,330.58,#N/A N/A,24.63,28.25,18.092,67.14,53.41,22.35,56.52,89.43,40.68,42.14,29.92,79.76,28.05,31.5,3.079,87.41,81.24,37.17,72.26,31.125,87.04,85.75,68.44,43.6,39.27,37.45
2007-11-23,24.5057,34.11,#N/A N/A,338.678,#N/A N/A,25.07,28.69,18.11,66.88,54.07,22.98,57.66,89.5,41.95,43.15,30.84,81.43,28.95,31.84,3.107,89.54,82.75,37.67,72.86,31.15,88.29,86.67,68.49,44.13,40.15,37.63
2007-11-26,24.6488,32.97,#N/A N/A,333.323,#N/A N/A,24.3701,27.4999,18.121,67.37,53.38,22.3,57.59,91.26,40.46,41.88,29.49,81.304,27.49,31.24,3.067,89.93,81,36.73,72.19,30.865,85.68,83.79,67.77,43.85,39.35,36.35
2007-11-27,24.9729,33.06,#N/A N/A,337.111,#N/A N/A,25.11,27.49,18.386,67.73,54.29,22.88,58.94,91.54,42.35,42.94,29.83,85.59,27.15,31.72,3.191,91.73,82.12,37.45,73.13,31.49,86.38,84.31,67.94,43.96,39.87,36.73
2007-11-28,25.7457,33.7,#N/A N/A,346.465,#N/A N/A,26.19,28.05,19.56,68.35,54.72,23.44,59.96,91.5,43.96,44.85,30.72,90.3,28.27,32.69,3.287,93.61,83.41,38.46,73.91,31.495,87.92,86.06,68.78,44.63,41.67,37.5
2007-11-29,26.3271,33.59,#N/A N/A,348.838,#N/A N/A,26.34,28.15,19.774,68.4,54.76,23.6,59.92,92.76,43.65,44.63,30.54,89.15,27.88,32.81,3.303,93.21,83.61,38.14,74.15,31.395,88.59,86.56,69.28,45.54,41.73,38.03
2007-11-30,26.0314,33.6,#N/A N/A,346.836,#N/A N/A,26.08,28.02,20.065,67.74,55,23.76,59.36,93.8,45.62,46.13,32.43,90.56,28.56,33.15,3.3,92.54,83.26,38.29,74,31.05,89.16,87.77,69.76,45.54,41.94,38.21
2007-12-03,25.5514,32.92,#N/A N/A,341.095,#N/A N/A,26.25,27.57,20.188,67.71,54.63,23.55,58.77,95,45.21,45.47,31.84,90.91,28.49,33.04,3.397,91.79,82.21,36.93,73.52,31.1,88.85,87.84,71.44,44.92,41.54,38.28
2007-12-04,25.6871,32.77,#N/A N/A,342.411,#N/A N/A,26.31,26.96,19.579,67.94,54.33,23.47,58.39,96.45,44.15,44.71,31.76,94.41,28.79,32.75,3.393,89.99,82.09,36.25,73.29,31.375,88.12,87.16,72.13,42.45,41.05,37.86
2007-12-05,26.5,34.15,#N/A N/A,349.593,#N/A N/A,27.22,27.48,20.007,68.21,54.68,23.98,59.4,98.1,44.9,45.23,32.4,93.19,28.97,32.75,3.419,90.7,83.76,36.71,73.81,31.525,89.92,89.3,72.56,42.83,41.79,38.42
2007-12-06,27.1361,34.55,#N/A N/A,357.977,#N/A N/A,27.98,27.79,20.602,68.3,55.98,24.17,59.5,99.02,46.21,45.96,32.59,94.21,29.49,32.72,3.414,91.78,84.82,37.26,74.18,31.535,91.44,91.38,70.91,42.15,42.14,38.82
2007-12-07,27.7571,34.53,#N/A N/A,357.781,#N/A N/A,27.73,27.45,20.96,67.68,56.65,24.4,60.67,99,46.08,45.37,31.71,94.31,29.49,32.79,3.367,93.16,86.19,37.23,74.12,31.575,91.5,90.96,71.2,42.68,42.74,38.47
2007-12-10,27.7443,34.76,#N/A N/A,359.558,#N/A N/A,27.78,27.66,21.546,67.79,57.87,24.37,60.77,99.7,47.42,46.64,32.64,93.02,29.59,32.35,3.356,92.64,86.74,37.41,74.33,31.635,92.03,91.72,71.23,43.22,42.83,37.9
2007-12-11,26.9343,34.1,#N/A N/A,349.941,#N/A N/A,26.93,28.02,21.75,67.55,57.07,23.83,60.4,98.44,45.94,44.65,30.77,90.75,28.4,31.76,3.329,88.7,84.65,37.03,73.84,31.485,90.28,89.89,69.14,42.42,41.45,39.46
2007-12-12,27.2657,34.47,#N/A N/A,350.014,#N/A N/A,27.28,28.8,21.39,67.7,57.47,23.81,59.72,96.18,46.15,43.43,30.67,91.28,28.49,32.28,3.309,86.92,86.66,37.25,74.67,31.885,91.92,91.78,69.15,41.9,41.75,41.71
2007-12-13,27.4043,35.22,#N/A N/A,347.361,#N/A N/A,27.16,29.06,22.32,67.87,57.03,23.64,59.79,94.7,45.76,43.05,30.56,92.4,27.64,32.76,3.291,88.55,86.92,37.58,74.4,32.045,92.72,93.08,70.02,40.94,44.39,41.8
2007-12-14,27.1986,35.31,#N/A N/A,345.314,#N/A N/A,26.29,28.65,21.656,67.59,56.73,23.1,59.57,95.08,45.2,42.16,30.07,89.08,26.63,33.01,3.36,88.42,85.93,36.91,73.9,31.905,91.18,92.02,69.39,40.85,43.11,41.14
2007-12-17,26.3429,34.39,#N/A N/A,334.939,#N/A N/A,25.72,27.95,20.493,67.55,56.59,22.97,59.49,90.5,44.53,41.7,30.07,85.09,25.94,32.99,3.3,87.4,85.78,36.48,73.24,31.235,89.89,89.98,68.83,40.15,41.35,40.5
2007-12-18,26.14,34.74,#N/A N/A,337.001,#N/A N/A,25.91,28.15,20.177,67.71,57.2,23.37,59.74,90.2,43.9,41.5,30.32,86.89,26.47,33.02,3.454,87.17,85.85,36.8,72.84,31.11,91.42,91.19,70.06,41,41.59,40.6
2007-12-19,26.16,34.79,#N/A N/A,339.013,#N/A N/A,26.19,28.19,21.234,67.32,57.36,23.27,59.34,89.56,43.98,41.59,30.62,89.38,26.24,32.26,3.553,86.62,84.93,36.57,72.98,31.425,91.43,90.9,69.56,41.56,41,39.94
2007-12-20,26.7443,35.52,#N/A N/A,345.179,#N/A N/A,26.41,28.28,20.675,67.33,58.11,23.22,58.54,88.82,43.33,41.41,30.37,90.58,26.27,32.33,3.891,87.19,84.49,36.52,73.19,31.14,92.13,92.05,69.13,41.57,41.01,40.26
2007-12-21,27.7014,36.06,#N/A N/A,348.683,#N/A N/A,26.96,28.6,21.235,68.03,58.99,23.24,59.15,89.5,44.11,41.92,30.37,91.26,26.66,32.94,4.014,89.07,86.05,37.14,74.08,31.535,93.43,94.04,68.38,42.18,41.25,41.48
2007-12-24,28.4,36.58,#N/A N/A,350.705,#N/A N/A,27.31,28.72,21.212,67.87,58.88,23.33,59.74,90.8,44.83,42.28,31.2,91.01,27.01,33.24,3.987,90.02,86.26,37.53,73.94,31.605,93.66,94.48,68.41,42.52,41.12,41.5
2007-12-26,28.4214,36.61,#N/A N/A,355.764,#N/A N/A,27.45,28.38,20.948,67.56,58.95,23.2,59.42,91.4,44.94,42.3,31.26,92.85,26.99,32.82,4.1,90,86.07,37.55,74.04,31.505,94.81,94.84,68.58,42.89,40.92,42.3
2007-12-27,28.3671,35.97,#N/A N/A,350.71,#N/A N/A,26.83,27.79,21.003,67.33,58.36,22.92,58.57,91.46,43.64,41.46,30.3,94.25,26.77,32.43,3.921,88.88,85.4,37.19,73.89,31.15,93.67,93.75,68.43,42.38,40.27,42.02
2007-12-28,28.5471,36.12,#N/A N/A,351.605,#N/A N/A,26.76,27.56,21,67.38,58.28,22.9,58.71,93.7,43.26,41.1,30.09,94.45,26.68,32.42,3.847,88.25,85.09,37.34,74.25,31.135,95,94.86,68.62,42.42,40.09,42.44
2007-12-31,28.2971,35.6,#N/A N/A,346.075,#N/A N/A,26.66,27.0699,21.52,66.7,58.2,22.73,58.11,94.72,43.65,41.26,30.19,92.64,26.94,32.28,3.803,87.46,84.32,37.07,73.42,30.685,93.69,93.33,67.78,42.6,39.42,41.56
2008-01-02,27.8343,35.22,#N/A N/A,342.927,#N/A N/A,25.35,26.54,21.468,65.91,56.67,22.91,57.37,92.1,42.17,40.56,29.1,96.25,26.11,31.84,3.764,86.62,82.71,36.76,72.31,30.545,93.51,93.46,66.35,41.24,38.75,41
2008-01-03,27.8471,35.37,#N/A N/A,342.997,#N/A N/A,24.67,26.75,21.212,65.93,56.93,23.18,57.32,93,41.88,40.3,28.52,95.21,25.82,31.77,3.724,86.98,82.7,36.8,72.31,30.865,93.83,94.61,66.97,40.46,38.53,41.39
2008-01-04,25.7214,34.38,#N/A N/A,328.818,#N/A N/A,22.67,26.12,20.119,65.84,56,22.83,56.85,91,40.93,39.85,27.49,88.79,24.96,31.13,3.516,85.82,81.76,36.04,72.02,30.925,92.08,93.35,68.82,39.38,36.99,40.89
2008-01-07,25.3771,34.61,#N/A N/A,324.94,#N/A N/A,22.88,26.13,20.051,66.86,56.88,23.23,57.92,88.76,41.34,39.9,27.68,88.82,25.37,31.16,3.554,82.87,81.11,36.18,72.49,31.655,91.22,92.13,72.03,39.15,37.18,41.43
2008-01-08,24.4643,33.45,#N/A N/A,316.146,#N/A N/A,22.26,25.43,19.8,66.94,56.21,23.47,59.66,88.3,39.7,38.41,26.5,87.88,24.74,30.54,3.329,79.91,80.21,35.4,72.68,31.785,90.05,90.95,71.55,38,36.88,39.16
2008-01-09,25.6286,34.44,#N/A N/A,326.916,#N/A N/A,22.75,26.24,19.658,67.8,56.19,23.92,60.5,86.3,40.26,38.74,27.04,85.22,24.73,30.16,3.286,80.3,80.19,35.8,72.54,32.635,91.56,92.57,71.46,38.5,36.57,39
2008-01-10,25.4314,34.33,#N/A N/A,323.678,#N/A N/A,22.54,26.24,19.599,67.91,56.09,24.08,60.47,89.22,41.33,39.3,27.91,84.26,25.28,30.67,3.529,82.36,80.21,35.92,72.48,32.78,91.66,91.9,72.01,39.33,36.9,39.4
2008-01-11,24.67,33.91,#N/A N/A,319.434,#N/A N/A,21.99,25.87,17.917,67.88,55.91,24.02,60.55,87.54,40.86,38.5,28.2,81.08,24.71,30.32,3.344,80.52,77.58,35.17,70.18,31.885,90.3,90.67,71.26,39.03,36.24,38.2
2008-01-14,25.54,34.39,#N/A N/A,327.227,#N/A N/A,23.08,26.29,17.822,67.95,55.42,23.97,59.78,86.55,41.36,39.22,28.21,82.87,25.39,30.35,3.253,81.67,78.5,35.46,70.29,32.15,90.83,90.91,71.29,39.97,37.09,38.51
2008-01-15,24.1486,34,#N/A N/A,319.134,#N/A N/A,22.69,25.85,17.5,67.76,54.95,23.59,58.18,85.32,39.17,37.88,26.49,80.24,25.37,29.85,3.15,77.86,77.18,34.53,69.7,31.805,89.02,88.27,71.01,39.06,36.02,37.63
2008-01-16,22.8057,33.23,#N/A N/A,308.273,#N/A N/A,19.88,25.15,17.553,68.31,55.28,23.4,58.35,84.5,41.43,38.69,27.37,80.35,26.34,29.83,3.153,79.87,77.3,34.56,68.84,31.325,86.53,86.25,67.81,38.36,35.83,37.87
2008-01-17,22.9843,33.11,#N/A N/A,300.686,#N/A N/A,19.33,24.33,17.688,67.83,54.36,22.96,54.87,86.96,40.04,36.91,26.13,80.12,26.25,28.77,3.11,79.52,74.96,33.21,68.07,31.02,83.91,82.75,65.32,38.35,34.64,37.3
2008-01-18,23.0514,33.01,#N/A N/A,300.416,#N/A N/A,19,24.3,17.462,66.29,54.4,22.5,53.32,88.1,39.59,35.97,25.48,79.76,26.28,28.51,3.121,78.4,74.91,34.31,67.15,30.37,85.08,83.46,63.7,36.64,34.94,36.11
2008-01-22,22.2343,31.99,#N/A N/A,292.458,#N/A N/A,18.63,23.42,18.217,65.27,51.22,22.231,51.35,91.38,40.86,37.39,26.95,78.48,28.2,28.12,3.187,77.6,75.16,34.05,65.13,29.395,82.45,81.25,60.87,35.91,34.94,35.96
2008-01-23,19.8674,31.93,#N/A N/A,274.576,#N/A N/A,19.98,24.03,19.259,64.2,50.35,22.86,50.31,92,45.72,40.57,29.38,73.97,29.95,28.52,3.394,76.57,76.1,34.59,66.24,29.435,83.45,81.45,62.81,35.92,36.36,36.69
2008-01-24,19.3714,33.25,#N/A N/A,287.523,#N/A N/A,20.69,25.11,19.178,63.51,49.82,23.05,49.56,92.38,44.96,39.9,31.16,77.67,29.56,29.23,3.134,77.62,75.73,34.65,66.15,29.94,86,83.67,61.5,38,36.01,35.75
2008-01-25,18.5729,32.94,#N/A N/A,283.474,#N/A N/A,20,24.2,19.343,62.46,50,22.61,47.79,92.6,43.64,39.48,30.66,77.6,28.53,28.68,3.11,77.03,75.51,34,65.31,29.205,83.94,81.82,61.07,36.18,36.31,35.26
2008-01-28,18.5729,32.72,#N/A N/A,278.259,#N/A N/A,20.29,24.1,18.9,63.07,52,22.99,49.25,90.4,45.57,41.2,31.8,75.82,29.14,29.37,3.284,77.6,77.44,34.72,65.29,29.705,85.13,82.86,62.16,36.92,37.59,36.4
2008-01-29,18.7914,32.6,#N/A N/A,275.527,#N/A N/A,20.5,24.06,19.146,62.97,50.78,23.18,48.01,92.9,47.45,41.94,32.6,73.95,29.71,28.8,3.309,80.96,78.02,34.76,64.68,29.275,85.08,82.6,62.59,38.81,37.94,37.89
2008-01-30,18.8829,32.2,#N/A N/A,274.401,#N/A N/A,20.69,24.36,18.9,62.18,50.16,23.1,46.69,92.32,47.35,42.21,32.76,74.21,29.38,29.41,3.277,82.87,78.22,34.9358,65.09,28.885,85.28,83.23,62.63,37.69,37.78,37.35
2008-01-31,19.3371,32.6,#N/A N/A,282.423,#N/A N/A,21.1,24.5,20.7,63.14,50.84,23.36,46.1,91,47.4,44.15,34.08,77.7,30.64,29.84,3.593,83.18,79.65,35.36,65.42,29.5,86.4,83.25,64.35,37.43,38.64,38.49
2008-02-01,19.1071,30.4498,#N/A N/A,258.2,#N/A N/A,21.7699,24.94,21.542,63.36,50.1,23.59,45.98,90.46,48.25,45.03,33.65,74.63,30.45,30.66,3.627,82.76,81.21,36.16,66.05,29.63,85.95,82.49,65.33,38.65,39.89,38.28
2008-02-04,18.8071,30.19,#N/A N/A,247.955,#N/A N/A,21.2,23.82,21.6,63.47,49.9,23.63,47.47,90.02,46.22,44.03,31.39,73.95,29.35,30.9,3.699,82.9,80.57,35.37,66.15,29.315,85.44,82.02,66.75,38.56,39.25,38.16
2008-02-05,18.48,29.07,#N/A N/A,253.645,#N/A N/A,20.1215,23.26,20.678,62.87,49.4,22.96,45.95,90.9,43.89,42.37,30.47,72.09,27.99,30.07,3.609,81.69,79.09,34.21,65.04,28.7,82.11,79.74,63.91,36.95,38.18,36.73
2008-02-06,17.4286,28.52,#N/A N/A,251.098,#N/A N/A,19.9199,23.08,20.495,63.05,49.38,22.59,45.71,90.8,43.72,42.33,30.08,68.49,27.65,31.5,3.717,79.91,79.18,34.2,65.31,28.855,81.44,77.51,63.99,37.74,38.05,36.4
2008-02-07,17.32,28.12,#N/A N/A,252.72,#N/A N/A,20.05,23.38,20.088,62.81,49.03,22.67,45.7,90.76,45.11,43.37,30.46,70.91,28.4,31.72,3.836,79.75,79.12,34.23,65.77,29.225,81.89,78.74,63.71,37.11,37.92,37
2008-02-08,17.9257,28.56,#N/A N/A,258.595,#N/A N/A,20.27,23.54,20.561,62.03,48.2,22.3,44.53,91.84,43.82,42.16,29.48,73.5,27.97,32.12,3.84,79.33,78.56,33.84,65.02,29.625,81.71,79.26,63.23,37.61,38.5,36.37
2008-02-11,18.4929,28.21,#N/A N/A,260.833,#N/A N/A,20.68,23.52,20.611,61.88,48.22,22.2,45.31,92.9,43.35,42.14,29.54,75.19,28.69,31.93,3.841,81.13,79.28,34.01,66,29.75,83.22,80.43,63.51,38.68,38.03,36.87
2008-02-12,17.8371,28.34,#N/A N/A,259.296,#N/A N/A,20.9,23.43,20.4,62.97,48.27,22.68,46.53,93.18,43.31,42.82,29.92,74.45,28.38,32.03,3.843,83.56,79.1,34.37,67.16,29.96,84.38,81.12,64.1,39.31,38.71,37.51
2008-02-13,18.4857,28.96,#N/A N/A,267.569,#N/A N/A,21.21,24.06,20.476,63.41,46.97,22.74,47.57,95.36,44.1,43.33,30.47,77.73,28.34,32.78,3.901,85.48,81.38,34.98,67,29.695,85.49,82.12,64.45,39.81,38.9,38.67
2008-02-14,18.2086,28.5,#N/A N/A,266.383,#N/A N/A,20.46,23.53,20.223,62.79,46.61,22.45,46.9,95.38,42.61,42.24,29.59,75.8,27.51,32.32,3.821,85.22,80.29,34.39,66.63,29.275,85.55,82.84,63.71,38.84,38.55,37.84
2008-02-15,17.8043,28.42,#N/A N/A,265.077,#N/A N/A,20.11,23.298,20.6,62.9,47.74,22.33,47.53,95.9,43.25,42.7,29.69,72.96,27.52,32.49,3.8,85.18,79.95,34.37,66.3,29.38,85.37,83.6,64.69,38.94,38.62,37.88
2008-02-19,17.4543,28.17,#N/A N/A,254.722,#N/A N/A,20.16,22.88,20.42,63.66,48.08,22.37,47.07,95.8,42.83,42.67,29.86,72.08,27.31,32.19,3.827,85.37,79.85,34.28,66.31,29.05,87.01,84.83,64.41,39.14,39.18,35.89
2008-02-20,17.6886,28.22,#N/A N/A,254.747,#N/A N/A,20.38,23.2,20.822,63.23,48.1,22.47,47.02,95.5,43.15,42.97,30.65,73.64,27.72,32.58,3.924,84,79.94,34.36,66.17,29.115,88.1,86.34,64.77,39.48,38.96,34.36
2008-02-21,17.3629,28.1,#N/A N/A,251.674,#N/A N/A,20.3,23.19,20.448,62.98,47.8,22.4,46.13,94.02,43.07,42.21,30.74,69.9,27.39,32.27,3.981,82.01,78.96,33.69,65.96,28.995,86.92,84.78,63.86,38.93,38.38,34.47
2008-02-22,17.0657,27.68,#N/A N/A,254.146,#N/A N/A,19.82,23.6,20.348,63.18,47.36,22.5,46.07,92.96,43.93,42.6,31.44,72.08,27.77,32.57,3.971,83.04,79.67,33.55,66.21,29.13,87.17,85.42,64.58,39.8,38.75,34.98
2008-02-25,17.1057,27.84,#N/A N/A,243.456,#N/A N/A,19.94,23.8,19.845,63.85,47.98,22.78,46.79,93.12,44.03,42.94,31.69,73.27,28.82,32.89,4,84.66,81,34.21,66.68,29.385,89.13,87.18,64.76,40.15,39,35.5
2008-02-26,17.0214,28.38,#N/A N/A,232.32,#N/A N/A,20.69,24.07,19.588,63.72,48.93,22.83,46.39,92.52,43.72,42.72,31.4,71.69,28.83,32.89,4.143,84.57,81.29,33.94,67.68,29.76,89.89,88.12,64.85,41.1,39,35.57
2008-02-27,17.5657,28.26,#N/A N/A,236.659,#N/A N/A,20.77,24.95,19.119,63.04,49.17,22.75,45.44,93.69,44.41,42.88,31.74,70.87,28.91,33.1,4.633,83.95,80.48,34.02,67.21,30.025,89.39,88.22,64.33,40.37,39.17,35.2
2008-02-28,18.5586,27.93,#N/A N/A,237.925,#N/A N/A,20.49,24.66,19.47,62.71,48.01,22.55,45.2,93.2,42.44,41.42,30.56,67.85,27.71,32.54,4.506,84.8,79.8,33.85,66.97,29.73,89.38,89.02,63.13,40.58,38.7,35.96
2008-02-29,17.86,27.1999,#N/A N/A,235.818,#N/A N/A,19.9699,24.39,19,61.96,46.48,22.28,44.3,93.49,40.65,39.74,29.23,64.47,26.55,32.41,4.511,82.79,78.4,33.14,66.18,29.23,87.01,86.66,60.29,38.44,37.69,34.83
2008-03-03,17.39,26.99,#N/A N/A,228.731,#N/A N/A,20.01,24.4,18.856,62.23,46.35,22.25,44.06,90.18,39.82,39.18,28.87,62.43,27.09,32.41,4.42,80.67,78.49,33.4,66.35,29.51,87.75,87.2,61.35,38.06,37.94,35.06
2008-03-04,17.8029,27.59,#N/A N/A,222.515,#N/A N/A,20,24.29,19.247,62.64,46.76,22.24,43.76,91.5,39.19,38.78,28.83,65.34,26.87,31.87,4.503,79.62,78.41,33.52,66.05,29.685,86.69,86.73,62.15,37.64,37.68,34.87
2008-03-05,17.7843,28.1199,#N/A N/A,224.067,#N/A N/A,20.1999,24.2701,19.1,63.13,47.22,22.0472,43.25,92.18,38.7414,37.55,28.98,64.99,26.76,31.64,4.586,80.712,78.93,33.67,66.7024,29.84,87.19,88.79,62.17,38.02,37.71,35.45
2008-03-06,17.2757,27.57,#N/A N/A,216.56,#N/A N/A,19.87,23.94,18.999,62.63,45.81,21.59,42.39,90.44,37.37,36.52,27.83,62.74,25.76,31.25,4.374,79.51,77.95,32.86,66.51,29.55,84.51,87.8,60.54,37.18,37.04,35.02
2008-03-07,17.4643,27.87,#N/A N/A,216.885,#N/A N/A,20.07,24.11,19.251,61.51,45.21,21.35,41.75,89.24,37.56,36.74,28.11,64.09,25.88,30.76,4.466,76.6,76.51,32.23,65.8,29.425,82.49,85.26,60.29,36.79,36.18,35.01
2008-03-10,17.0986,28.05,#N/A N/A,207.01,#N/A N/A,20.12,23.99,19.15,61.33,45.07,21.15,41.26,87.26,36.48,35.31,27.89,63.47,25,30.46,4.744,74.38,75.48,31.7,65.76,29.33,82.46,84.73,59.8,35.5,35.24,34.65
2008-03-11,18.1929,29.28,#N/A N/A,220.133,#N/A N/A,21.2001,25.15,19.584,62.44,38.24,21.72,42.32,88,38.84,37.72,30.82,67.15,26.2,31.19,4.726,73.4,77.95,33.4,66.66,29.735,86.68,88.16,60.88,36.84,37.09,36.09
2008-03-12,18.0043,28.63,#N/A N/A,220.303,#N/A N/A,21.12,25.14,20.39,62.55,36.68,21.28,42.45,87.14,38.61,37.03,29.54,66.51,26.13,31.41,4.863,72.45,78.42,33.96,67.04,29.595,85.97,86.73,60.72,36.36,37.27,35.32
